"SalesOrderID","SalesOrderDetailID","OrderQty","ProductID","UnitPrice","LineTotal"
48363,23577,3,763,469.794,1409.382
48363,23578,4,835,324.4527,1297.8108
48363,23579,1,717,780.8182,780.8182
48363,23580,3,856,53.994,161.982
48363,23581,4,765,469.794,1879.176
48363,23582,7,711,20.1865,141.3055
48363,23583,5,858,14.1289,70.6445
48363,23584,1,766,469.794,469.794
48363,23585,2,770,469.794,939.588
48363,23586,6,859,14.1289,84.7734
48363,23587,2,822,324.4527,648.9054
48363,23588,3,794,1308.9375,3926.8125
48363,23589,4,708,20.1865,80.746
48363,23590,6,855,53.994,323.964
48363,23591,4,836,324.4527,1297.8108
48363,23592,1,843,15.0,15.0
48363,23593,14,715,27.879,382.49988
48363,23594,5,768,469.794,2348.97
48363,23595,1,729,202.332,202.332
48363,23596,12,712,5.0136,58.959936
48363,23597,4,849,35.994,143.976
48363,23598,2,820,198.036,396.072
48363,23599,2,790,1466.01,2932.02
48363,23600,3,795,1308.9375,3926.8125
48363,23601,8,707,20.1865,161.492
48363,23602,1,726,202.332,202.332
48363,23603,3,844,11.994,35.982
48363,23604,10,797,600.2625,6002.625
48363,23605,2,761,469.794,939.588
48363,23606,5,857,53.994,269.97
48363,23607,2,826,67.539,135.078
48363,23608,1,725,202.332,202.332
48363,23609,5,760,469.794,2348.97
48363,23610,2,813,65.6018,131.2036
48363,23611,4,716,28.8404,115.3616
48363,23612,3,718,780.8182,2342.4546
48363,23613,8,854,44.994,359.952
48384,23862,8,825,196.329,1570.632
48384,23863,6,863,22.794,136.764
48384,23864,2,739,744.2727,1488.5454
48384,23865,7,779,1242.8518,8699.9626
48384,23866,6,743,736.1455,4416.873
48384,23867,3,788,647.994,1943.982
48384,23868,4,831,209.256,837.024
48384,23869,6,783,1229.4589,7376.7534
48384,23870,4,782,1229.4589,4917.8356
48384,23871,8,832,209.256,1674.048
48384,23872,5,804,137.694,688.47
48384,23873,2,809,33.7745,67.549
48384,23874,1,747,736.1455,736.1455
48384,23875,4,807,74.838,299.352
48384,23876,2,808,24.2945,48.589
48384,23877,4,862,22.794,91.176
48384,23878,3,785,647.994,1943.982
48384,23879,5,742,744.2727,3721.3635
48384,23880,1,802,88.932,88.932
48384,23881,6,780,1242.8518,7457.1108
48384,23882,2,787,647.994,1295.988
48384,23883,4,786,647.994,2591.976
48384,23884,10,824,141.615,1416.15
48384,23885,4,748,744.2727,2977.0908
48384,23886,5,815,36.447,182.235
48384,23887,9,806,61.374,552.366
48384,23888,3,781,1242.8518,3728.5554
48384,23889,5,784,1229.4589,6147.2945
48384,23890,3,814,209.256,627.768
48384,23891,1,857,53.994,53.994
48405,24180,1,781,2071.4196,2071.4196
48426,24201,1,798,1000.4375,1000.4375
48447,24222,1,762,782.99,782.99
48468,24243,1,767,782.99,782.99
48489,24264,1,790,2443.35,2443.35
48510,24285,1,780,2071.4196,2071.4196
48531,24306,1,783,2049.0982,2049.0982
48552,24327,1,797,1000.4375,1000.4375
48573,24348,1,763,782.99,782.99
48594,24369,1,784,2049.0982,2049.0982
48615,24390,1,798,1000.4375,1000.4375
48636,24411,1,761,782.99,782.99
48657,24432,1,793,2181.5625,2181.5625
48678,24453,1,784,2049.0982,2049.0982
48699,24474,1,784,2049.0982,2049.0982
48720,24495,1,792,2181.5625,2181.5625
48741,24633,3,770,469.794,1409.382
48741,24634,8,761,469.794,3758.352
48741,24635,5,793,1308.9375,6544.6875
48741,24636,1,725,202.332,202.332
48741,24637,7,798,600.2625,4201.8375
48741,24638,2,738,183.9382,367.8764
48741,24639,5,835,324.4527,1622.2635
48741,24640,1,764,469.794,469.794
48741,24641,5,801,600.2625,3001.3125
48741,24642,2,826,67.539,135.078
48741,24643,1,768,469.794,469.794
48741,24644,4,762,469.794,1879.176
48741,24645,3,763,469.794,1409.382
48741,24646,7,760,469.794,3288.558
48741,24647,1,766,469.794,469.794
48741,24648,4,797,600.2625,2401.05
48741,24649,3,729,202.332,606.996
48741,24650,3,789,1466.01,4398.03
48741,24651,5,857,53.994,269.97
48741,24652,2,841,35.994,71.988
48741,24653,3,858,14.1289,42.3867
48762,24989,2,770,469.794,939.588
48762,24990,1,761,469.794,469.794
48762,24991,2,762,469.794,939.588
48762,24992,1,763,469.794,469.794
48783,25355,1,793,1308.9375,1308.9375
48804,25497,1,781,2071.4196,2071.4196
48825,25518,1,793,2181.5625,2181.5625
48846,25539,1,783,2049.0982,2049.0982
48867,25560,1,793,2181.5625,2181.5625
48888,25581,1,763,782.99,782.99
48909,25602,1,779,2071.4196,2071.4196
48930,25623,1,792,2181.5625,2181.5625
48951,25644,1,779,2071.4196,2071.4196
48972,25665,1,783,2049.0982,2049.0982
48993,25686,1,795,2181.5625,2181.5625
49014,25707,1,789,2443.35,2443.35
49035,25728,1,794,2181.5625,2181.5625
49036,25729,1,783,2049.0982,2049.0982
49056,25865,1,787,647.994,647.994
49077,26130,1,787,647.994,647.994
49098,26382,1,779,1242.8518,1242.8518
49119,26720,3,760,469.794,1409.382
49119,26721,4,762,469.794,1879.176
49119,26722,3,763,469.794,1409.382
49119,26723,4,770,469.794,1879.176
49119,26724,1,761,469.794,469.794
49119,26725,2,765,469.794,939.588
49140,26999,4,768,469.794,1879.176
49140,27000,4,729,202.332,809.328
49140,27001,2,725,202.332,404.664
49140,27002,3,858,14.1289,42.3867
49140,27003,4,841,35.994,143.976
49140,27004,4,712,5.1865,20.746
49140,27005,1,826,67.539,67.539
49140,27006,8,707,20.1865,161.492
49140,27007,2,762,469.794,939.588
49140,27008,3,763,469.794,1409.382
49140,27009,5,854,44.994,224.97
49140,27010,4,711,20.1865,80.746
49140,27011,4,715,28.8404,115.3616
49140,27012,2,859,14.1289,28.2578
49140,27013,5,765,469.794,2348.97
49140,27014,4,849,35.994,143.976
49140,27015,1,794,1308.9375,1308.9375
49140,27016,5,856,53.994,269.97
49140,27017,2,770,469.794,939.588
49140,27018,5,855,53.994,269.97
49140,27019,3,852,44.994,134.982
49140,27020,2,822,324.4527,648.9054
49140,27021,3,843,15.0,45.0
49140,27022,1,716,28.8404,28.8404
49140,27023,3,766,469.794,1409.382
49140,27024,2,714,28.8404,57.6808
49140,27025,1,836,324.4527,324.4527
49140,27026,6,738,183.9382,1103.6292
49140,27027,1,764,469.794,469.794
49140,27028,5,857,53.994,269.97
49140,27029,5,708,20.1865,100.9325
49140,27030,1,793,1308.9375,1308.9375
49140,27031,1,797,600.2625,600.2625
49140,27032,1,789,1466.01,1466.01
49140,27033,3,760,469.794,1409.382
49161,27280,2,765,469.794,939.588
49161,27281,3,795,1308.9375,3926.8125
49161,27282,2,789,1466.01,2932.02
49161,27283,1,770,469.794,469.794
49161,27284,2,793,1308.9375,2617.875
49161,27285,4,797,600.2625,2401.05
49161,27286,4,768,469.794,1879.176
49161,27287,1,762,469.794,469.794
49161,27288,1,760,469.794,469.794
49161,27289,6,794,1308.9375,7853.625
49161,27290,1,761,469.794,469.794
49161,27291,2,767,469.794,939.588
49161,27292,2,792,1308.9375,2617.875
49161,27293,2,800,600.2625,1200.525
49161,27294,3,790,1466.01,4398.03
49161,27295,3,766,469.794,1409.382
49161,27296,1,799,600.2625,600.2625
49161,27297,1,798,600.2625,600.2625
49161,27298,5,764,469.794,2348.97
49161,27299,1,769,469.794,469.794
49161,27300,3,759,469.794,1409.382
49161,27301,1,796,1308.9375,1308.9375
49161,27302,5,791,1466.01,7330.05
49161,27303,2,801,600.2625,1200.525
49182,27407,1,790,2443.35,2443.35
49203,27428,1,764,782.99,782.99
49224,27449,1,782,2049.0982,2049.0982
49245,27470,1,801,1000.4375,1000.4375
49266,27491,1,784,2049.0982,2049.0982
49287,27512,1,781,2071.4196,2071.4196
49308,27533,1,779,2071.4196,2071.4196
49329,27554,1,800,1000.4375,1000.4375
49350,27575,1,764,782.99,782.99
49371,27596,1,763,782.99,782.99
49392,27617,1,784,2049.0982,2049.0982
49413,27638,1,790,2443.35,2443.35
49434,27659,1,797,1000.4375,1000.4375
49455,27711,1,769,469.794,469.794
49476,27884,1,729,202.332,202.332
49476,27885,2,836,324.4527,648.9054
49476,27886,1,793,1308.9375,1308.9375
49476,27887,4,822,324.4527,1297.8108
49476,27888,4,789,1466.01,5864.04
49476,27889,3,801,600.2625,1800.7875
49476,27890,2,768,469.794,939.588
49476,27891,3,794,1308.9375,3926.8125
49476,27892,1,790,1466.01,1466.01
49476,27893,1,726,202.332,202.332
49476,27894,1,826,67.539,67.539
49497,28261,6,765,469.794,2818.764
49497,28262,4,770,469.794,1879.176
49497,28263,1,760,469.794,469.794
49497,28264,7,762,469.794,3288.558
49497,28265,2,761,469.794,939.588
49497,28266,2,763,469.794,939.588
49518,28566,4,850,35.994,143.976
49518,28567,5,707,20.1865,100.9325
49518,28568,1,857,53.994,53.994
49518,28569,1,798,600.2625,600.2625
49518,28570,2,764,469.794,939.588
49518,28571,5,855,53.994,269.97
49518,28572,1,789,1466.01,1466.01
49518,28573,4,801,600.2625,2401.05
49518,28574,2,761,469.794,939.588
49518,28575,1,768,469.794,469.794
49518,28576,5,852,44.994,224.97
49518,28577,3,711,20.1865,60.5595
49518,28578,3,843,15.0,45.0
49518,28579,4,835,324.4527,1297.8108
49518,28580,3,760,469.794,1409.382
49518,28581,3,849,35.994,107.982
49518,28582,1,826,67.539,67.539
49518,28583,2,844,11.994,23.988
49518,28584,5,765,469.794,2348.97
49518,28585,2,726,202.332,404.664
49518,28586,1,790,1466.01,1466.01
49518,28587,2,766,469.794,939.588
49518,28588,5,712,5.1865,25.9325
49518,28589,4,797,600.2625,2401.05
49518,28590,5,716,28.8404,144.202
49518,28591,5,762,469.794,2348.97
49518,28592,3,859,14.1289,42.3867
49518,28593,2,770,469.794,939.588
49518,28594,6,763,469.794,2818.764
49518,28595,1,858,14.1289,14.1289
49518,28596,4,841,35.994,143.976
49518,28597,2,714,28.8404,57.6808
49518,28598,3,793,1308.9375,3926.8125
49518,28599,3,854,44.994,134.982
49518,28600,4,856,53.994,215.976
49518,28601,2,729,202.332,404.664
49518,28602,7,708,20.1865,141.3055
49518,28603,1,794,1308.9375,1308.9375
49518,28604,5,715,28.8404,144.202
49518,28605,1,822,324.4527,324.4527
49539,28810,3,862,22.794,68.382
49539,28811,1,779,1242.8518,1242.8518
49539,28812,1,782,1229.4589,1229.4589
49539,28813,1,783,1229.4589,1229.4589
49539,28814,1,861,22.794,22.794
49560,28894,1,794,2181.5625,2181.5625
49581,28915,1,790,2443.35,2443.35
49602,28936,1,764,782.99,782.99
49623,28957,1,781,2071.4196,2071.4196
49644,28978,1,762,782.99,782.99
49665,28999,1,783,2049.0982,2049.0982
49686,29020,1,795,2181.5625,2181.5625
49707,29041,1,792,2181.5625,2181.5625
49728,29062,1,789,2443.35,2443.35
49749,29083,1,762,782.99,782.99
49770,29104,1,770,782.99,782.99
49791,29125,1,791,2443.35,2443.35
49812,29146,1,789,2443.35,2443.35
49833,29483,3,780,1242.8518,3728.5554
49833,29484,2,856,53.994,107.988
49833,29485,1,809,33.7745,33.7745
49833,29486,5,854,44.994,224.97
49833,29487,5,814,209.256,1046.28
49833,29488,7,786,647.994,4535.958
49833,29489,1,825,196.329,196.329
49833,29490,4,712,5.1865,20.746
49833,29491,1,855,53.994,53.994
49833,29492,2,784,1229.4589,2458.9178
49833,29493,3,715,28.8404,86.5212
49833,29494,2,707,20.1865,40.373
49833,29495,1,711,20.1865,20.1865
49833,29496,2,861,22.794,45.588
49833,29497,1,748,744.2727,744.2727
49833,29498,3,816,125.415,376.245
49833,29499,4,843,15.0,60.0
49833,29500,2,852,44.994,89.988
49833,29501,1,817,180.129,180.129
49833,29502,2,815,36.447,72.894
49833,29503,6,714,28.8404,173.0424
49833,29504,2,787,647.994,1295.988
49833,29505,3,708,20.1865,60.5595
49833,29506,1,831,209.256,209.256
49833,29507,1,788,647.994,647.994
49833,29508,7,863,22.794,159.558
49833,29509,5,859,14.1289,70.6445
49833,29510,8,862,22.794,182.352
49833,29511,3,849,35.994,107.982
49833,29512,3,844,11.994,35.982
49833,29513,5,782,1229.4589,6147.2945
49833,29514,3,743,736.1455,2208.4365
49833,29515,2,824,141.615,283.23
49833,29516,4,783,1229.4589,4917.8356
49833,29517,4,779,1242.8518,4971.4072
49833,29518,2,810,65.6018,131.2036
49833,29519,2,781,1242.8518,2485.7036
49833,29520,2,785,647.994,1295.988
49833,29521,3,823,52.647,157.941
49854,29876,1,711,20.1865,20.1865
49854,29877,2,835,324.4527,648.9054
49875,30202,3,817,180.129,540.387
49896,30605,1,794,2181.5625,2181.5625
49917,30626,1,796,2181.5625,2181.5625
49938,30647,1,799,1000.4375,1000.4375
49959,30668,1,789,2443.35,2443.35
49980,30689,1,782,2049.0982,2049.0982
50001,30710,1,779,2071.4196,2071.4196
50022,30731,1,782,2049.0982,2049.0982
50043,30752,1,799,1000.4375,1000.4375
50064,30773,1,795,2181.5625,2181.5625
50085,30794,1,793,2181.5625,2181.5625
50106,30815,1,770,782.99,782.99
50127,30836,1,791,2443.35,2443.35
50148,30857,1,763,782.99,782.99
50169,30878,1,781,2071.4196,2071.4196
50190,30921,3,714,28.8404,86.5212
50190,30922,1,799,600.2625,600.2625
50190,30923,3,843,15.0,45.0
50190,30924,3,844,11.994,35.982
50211,31300,3,761,469.794,1409.382
50211,31301,2,712,5.1865,10.373
50211,31302,3,760,469.794,1409.382
50211,31303,1,715,28.8404,28.8404
50211,31304,3,763,469.794,1409.382
50211,31305,4,854,44.994,179.976
50211,31306,1,852,44.994,44.994
50211,31307,6,762,469.794,2818.764
50211,31308,2,765,469.794,939.588
50211,31309,2,826,67.539,135.078
50211,31310,3,770,469.794,1409.382
50232,31734,1,835,324.4527,324.4527
50232,31735,4,765,469.794,1879.176
50232,31736,3,738,183.9382,551.8146
50232,31737,11,770,454.1342,4895.566676
50232,31738,1,826,67.539,67.539
50232,31739,1,836,324.4527,324.4527
50232,31740,3,850,35.994,107.982
50232,31741,1,762,469.794,469.794
50232,31742,6,725,202.332,1213.992
50232,31743,3,860,14.1289,42.3867
50232,31744,9,797,600.2625,5402.3625
50232,31745,2,853,44.994,89.988
50232,31746,1,764,469.794,469.794
50232,31747,6,760,469.794,2818.764
50232,31748,2,763,469.794,939.588
50232,31749,2,801,600.2625,1200.525
50232,31750,1,707,20.1865,20.1865
50232,31751,2,766,469.794,939.588
50232,31752,1,768,469.794,469.794
50232,31753,3,793,1308.9375,3926.8125
50253,32106,3,802,88.932,266.796
50253,32107,2,860,14.1289,28.2578
50253,32108,1,783,1229.4589,1229.4589
50253,32109,5,841,35.994,179.97
50253,32110,4,711,20.1865,80.746
50253,32111,1,857,53.994,53.994
50253,32112,1,854,44.994,44.994
50253,32113,1,853,44.994,44.994
50253,32114,3,785,647.994,1943.982
50253,32115,4,850,35.994,143.976
50274,32344,2,726,202.332,404.664
50274,32345,1,725,202.332,202.332
50274,32346,1,730,202.332,202.332
50274,32347,1,836,324.4527,324.4527
50274,32348,5,722,183.9382,919.691
50274,32349,2,813,65.6018,131.2036
50295,32665,3,786,647.994,1943.982
50295,32666,1,814,209.256,209.256
50295,32667,3,782,1229.4589,3688.3767
50295,32668,2,708,20.1865,40.373
50295,32669,5,852,44.994,224.97
50295,32670,1,779,1242.8518,1242.8518
50295,32671,25,863,18.995,427.3875
50295,32672,2,810,65.6018,131.2036
50295,32673,3,856,53.994,161.982
50295,32674,2,823,52.647,105.294
50295,32675,2,784,1229.4589,2458.9178
50295,32676,5,854,44.994,224.97
50295,32677,3,861,22.794,68.382
50295,32678,2,815,36.447,72.894
50295,32679,3,715,28.8404,86.5212
50295,32680,1,748,744.2727,744.2727
50295,32681,3,707,20.1865,60.5595
50295,32682,1,816,125.415,125.415
50295,32683,1,824,141.615,141.615
50295,32684,2,711,20.1865,40.373
50295,32685,5,859,14.1289,70.6445
50295,32686,3,825,196.329,588.987
50295,32687,2,788,647.994,1295.988
50295,32688,9,783,1229.4589,11065.1301
50295,32689,8,712,5.1865,41.492
50316,33119,5,712,5.1865,25.9325
50316,33120,2,715,28.8404,57.6808
50316,33121,2,779,1242.8518,2485.7036
50316,33122,3,782,1229.4589,3688.3767
50316,33123,4,854,44.994,179.976
50316,33124,4,861,22.794,91.176
50316,33125,6,863,22.794,136.764
50316,33126,2,862,22.794,45.588
50337,33218,1,782,2049.0982,2049.0982
50358,33239,1,765,782.99,782.99
50379,33260,1,782,2049.0982,2049.0982
50400,33281,1,789,2443.35,2443.35
50421,33302,1,782,2049.0982,2049.0982
50442,33323,1,779,2071.4196,2071.4196
50463,33344,1,791,2443.35,2443.35
50484,33365,1,794,2181.5625,2181.5625
50505,33386,1,783,2049.0982,2049.0982
50526,33407,1,759,782.99,782.99
50547,33428,1,792,2181.5625,2181.5625
50553,33434,1,800,1000.4375,1000.4375
50568,33449,1,769,782.99,782.99
50589,33470,1,782,2049.0982,2049.0982
50610,33491,1,768,782.99,782.99
50631,33512,1,798,1000.4375,1000.4375
50652,33533,1,762,782.99,782.99
50673,33837,4,793,1308.9375,5235.75
50673,33838,1,850,35.994,35.994
50673,33839,2,729,202.332,404.664
50673,33840,2,765,469.794,939.588
50673,33841,3,794,1308.9375,3926.8125
50673,33842,3,762,469.794,1409.382
50673,33843,1,738,183.9382,183.9382
50673,33844,8,760,469.794,3758.352
50673,33845,2,722,183.9382,367.8764
50673,33846,3,726,202.332,606.996
50673,33847,1,798,600.2625,600.2625
50673,33848,4,820,198.036,792.144
50673,33849,2,791,1466.01,2932.02
50673,33850,3,717,780.8182,2342.4546
50673,33851,2,838,780.8182,1561.6364
50673,33852,2,768,469.794,939.588
50673,33853,4,761,469.794,1879.176
50673,33854,1,813,65.6018,65.6018
50673,33855,5,770,469.794,2348.97
50673,33856,2,797,600.2625,1200.525
50673,33857,1,789,1466.01,1466.01
50673,33858,2,764,469.794,939.588
50673,33859,4,766,469.794,1879.176
50673,33860,5,801,600.2625,3001.3125
50673,33861,7,819,149.031,1043.217
50673,33862,4,835,324.4527,1297.8108
50694,34263,8,852,44.994,359.952
50694,34264,4,765,469.794,1879.176
50694,34265,4,790,1466.01,5864.04
50694,34266,4,764,469.794,1879.176
50694,34267,3,726,202.332,606.996
50694,34268,2,793,1308.9375,2617.875
50694,34269,3,822,324.4527,973.3581
50694,34270,2,799,600.2625,1200.525
50694,34271,2,794,1308.9375,2617.875
50694,34272,3,797,600.2625,1800.7875
50694,34273,8,849,35.994,287.952
50694,34274,4,770,469.794,1879.176
50694,34275,4,763,469.794,1879.176
50694,34276,5,791,1466.01,7330.05
50694,34277,5,716,28.8404,144.202
50694,34278,3,768,469.794,1409.382
50694,34279,7,712,5.1865,36.3055
50694,34280,3,836,324.4527,973.3581
50694,34281,2,801,600.2625,1200.525
50694,34282,5,729,202.332,1011.66
50694,34283,2,813,65.6018,131.2036
50694,34284,7,760,469.794,3288.558
50694,34285,4,826,67.539,270.156
50694,34286,7,707,20.1865,141.3055
50694,34287,3,855,53.994,161.982
50694,34288,5,769,469.794,2348.97
50694,34289,4,738,183.9382,735.7528
50694,34290,1,722,183.9382,183.9382
50694,34291,9,854,44.994,404.946
50694,34292,8,759,469.794,3758.352
50694,34293,6,789,1466.01,8796.06
50694,34294,6,715,28.8404,173.0424
50694,34295,7,796,1308.9375,9162.5625
50694,34296,6,792,1308.9375,7853.625
50694,34297,4,767,469.794,1879.176
50694,34298,7,711,20.1865,141.3055
50694,34299,5,761,469.794,2348.97
50694,34300,7,708,20.1865,141.3055
50694,34301,1,800,600.2625,600.2625
50694,34302,6,725,202.332,1213.992
50694,34303,2,820,198.036,396.072
50694,34304,5,835,324.4527,1622.2635
50694,34305,6,714,28.8404,173.0424
50694,34306,7,843,15.0,105.0
50694,34307,7,762,469.794,3288.558
50694,34308,7,856,53.994,377.958
50694,34309,3,798,600.2625,1800.7875
50694,34310,2,730,202.332,404.664
50694,34311,3,766,469.794,1409.382
50694,34312,10,859,14.1289,141.289
50694,34313,4,795,1308.9375,5235.75
50694,34314,4,844,11.994,47.976
50694,34315,5,819,149.031,745.155
50715,34583,1,726,202.332,202.332
50715,34584,2,836,324.4527,648.9054
50715,34585,4,730,202.332,809.328
50715,34586,3,822,324.4527,973.3581
50715,34587,1,722,183.9382,183.9382
50736,34879,2,813,65.6018,131.2036
50736,34880,1,736,183.9382,183.9382
50736,34881,2,761,469.794,939.588
50736,34882,1,799,600.2625,600.2625
50736,34883,1,791,1466.01,1466.01
50736,34884,1,833,324.4527,324.4527
50736,34885,3,760,469.794,1409.382
50736,34886,1,838,780.8182,780.8182
50757,35223,1,782,1229.4589,1229.4589
50757,35224,2,862,22.794,45.588
50757,35225,2,861,22.794,45.588
50778,35255,1,781,2071.4196,2071.4196
50799,35276,1,763,782.99,782.99
50820,35297,1,783,2049.0982,2049.0982
50841,35318,1,796,2181.5625,2181.5625
50862,35339,1,781,2071.4196,2071.4196
50883,35360,1,794,2181.5625,2181.5625
50904,35381,1,796,2181.5625,2181.5625
50925,35402,1,781,2071.4196,2071.4196
50946,35423,1,798,1000.4375,1000.4375
50967,35444,1,759,782.99,782.99
50988,35465,1,784,2049.0982,2049.0982
51009,35486,1,780,2071.4196,2071.4196
51030,35507,1,784,2049.0982,2049.0982
51051,35528,1,781,2071.4196,2071.4196
51072,35549,1,779,2071.4196,2071.4196
51093,35894,1,927,149.874,149.874
51114,36391,1,798,672.294,672.294
51125,36695,2,761,563.7528,1127.5056
51125,36696,2,855,58.4935,116.987
51135,36922,1,881,32.394,32.394
51135,36923,3,999,323.994,971.982
51135,36924,3,998,323.994,971.982
51135,36925,1,976,1020.594,1020.594
51135,36926,2,973,1020.594,2041.188
51135,36927,1,714,29.994,29.994
51156,37467,1,937,48.594,48.594
51156,37468,2,868,41.994,83.988
51156,37469,2,935,24.294,48.588
51156,37470,6,869,41.994,251.964
51156,37471,16,867,38.4945,585.1164
51156,37472,1,809,37.152,37.152
51156,37473,2,782,1376.994,2753.988
51171,37729,2,828,264.2244,528.4488
51171,37730,1,796,1466.01,1466.01
51171,37731,3,811,26.724,80.172
51171,37732,1,838,858.9,858.9
51171,37733,1,717,858.9,858.9
51177,37749,1,970,1214.85,1214.85
51177,37750,1,708,34.99,34.99
51198,37811,1,781,2319.99,2319.99
51198,37812,1,871,9.99,9.99
51198,37813,1,870,4.99,4.99
51219,37872,1,953,1214.85,1214.85
51219,37873,1,923,4.99,4.99
51219,37874,1,934,28.99,28.99
51219,37875,1,858,24.49,24.49
51219,37876,1,708,34.99,34.99
51240,37924,1,977,539.99,539.99
51240,37925,1,711,34.99,34.99
51261,37983,1,971,1214.85,1214.85
51261,37984,1,881,53.99,53.99
51282,38045,1,783,2294.99,2294.99
51282,38046,1,870,4.99,4.99
51282,38047,1,871,9.99,9.99
51282,38048,1,873,2.29,2.29
51303,38097,1,980,769.49,769.49
51303,38098,1,871,9.99,9.99
51303,38099,1,708,34.99,34.99
51324,38156,1,779,2319.99,2319.99
51345,38209,1,783,2294.99,2294.99
51345,38210,1,871,9.99,9.99
51345,38211,1,870,4.99,4.99
51345,38212,1,880,54.99,54.99
51366,38278,1,976,1700.99,1700.99
51387,38334,1,984,564.99,564.99
51387,38335,1,871,9.99,9.99
51387,38336,1,870,4.99,4.99
51387,38337,1,711,34.99,34.99
51408,38387,1,784,2294.99,2294.99
51408,38388,1,930,35.0,35.0
51408,38389,1,873,2.29,2.29
51408,38390,1,877,7.95,7.95
51429,38453,1,783,2294.99,2294.99
51429,38454,1,880,54.99,54.99
51450,38511,1,784,2294.99,2294.99
51450,38512,1,876,120.0,120.0
51471,38567,1,998,539.99,539.99
51492,38632,1,779,2319.99,2319.99
51492,38633,1,878,21.98,21.98
51513,38694,1,975,1700.99,1700.99
51513,38695,1,932,24.99,24.99
51513,38696,1,716,49.99,49.99
51534,38746,1,779,2319.99,2319.99
51534,38747,1,878,21.98,21.98
51534,38748,1,882,53.99,53.99
51555,38803,1,783,2294.99,2294.99
51555,38804,1,930,35.0,35.0
51555,38805,1,921,4.99,4.99
51555,38806,1,878,21.98,21.98
51555,38807,1,870,4.99,4.99
51555,38808,1,871,9.99,9.99
51555,38809,1,873,2.29,2.29
51576,38859,1,781,2319.99,2319.99
51576,38860,1,880,54.99,54.99
51597,38921,1,780,2319.99,2319.99
51597,38922,1,880,54.99,54.99
51597,38923,1,877,7.95,7.95
51603,38931,1,972,1214.85,1214.85
51603,38932,1,712,8.99,8.99
51618,38974,1,997,539.99,539.99
51639,39025,1,983,769.49,769.49
51639,39026,1,929,29.99,29.99
51639,39027,1,921,4.99,4.99
51639,39028,1,873,2.29,2.29
51660,39078,1,779,2319.99,2319.99
51660,39079,1,871,9.99,9.99
51660,39080,1,870,4.99,4.99
51660,39081,1,708,34.99,34.99
51681,39135,1,958,742.35,742.35
51681,39136,1,872,8.99,8.99
51695,39239,1,730,249.5428,249.5428
51702,39327,1,876,72.0,72.0
51702,39328,1,966,1430.442,1430.442
51702,39329,3,873,1.374,4.122
51723,39894,9,869,41.994,377.946
51723,39895,2,782,1376.994,2753.988
51723,39896,1,904,218.454,218.454
51723,39897,1,910,31.584,31.584
51723,39898,1,937,48.594,48.594
51723,39899,1,935,24.294,24.294
51723,39900,1,809,37.152,37.152
51744,40279,2,944,158.43,316.86
51750,40390,3,708,20.994,62.982
51750,40391,4,854,48.7435,194.974
51750,40392,5,852,48.7435,243.7175
51750,40393,2,819,183.8049,367.6098
51750,40394,1,826,83.2981,83.2981
51750,40395,2,762,563.7528,1127.5056
51750,40396,5,715,29.994,149.97
51750,40397,7,712,5.394,37.758
51750,40398,3,760,563.7528,1691.2584
51750,40399,2,856,58.4935,116.987
51750,40400,4,711,20.994,83.976
51750,40401,3,761,563.7528,1691.2584
51750,40402,1,835,356.898,356.898
51750,40403,2,729,249.5428,499.0856
51750,40404,2,765,563.7528,1127.5056
51750,40405,1,770,563.7528,563.7528
51765,40745,2,783,1376.994,2753.988
51786,41205,3,965,334.0575,851.846625
51786,41206,7,715,29.994,209.958
51786,41207,3,969,1430.442,4291.326
51786,41208,1,954,953.628,762.9024
51786,41209,2,877,4.77,9.54
51786,41210,4,880,32.994,131.976
51786,41211,3,859,14.694,44.082
51786,41212,3,708,20.994,62.982
51786,41213,1,979,334.0575,283.948875
51786,41214,4,712,5.394,21.576
51786,41215,1,953,728.91,728.91
51786,41216,3,966,1430.442,4291.326
51786,41217,4,881,32.394,129.576
51786,41218,4,870,2.994,11.976
51786,41219,1,951,242.994,242.994
51786,41220,4,711,20.994,83.976
51786,41221,1,957,953.628,762.9024
51786,41222,2,948,63.9,127.8
51786,41223,2,961,334.0575,567.89775
51786,41224,2,884,32.394,64.788
51786,41225,2,996,72.894,145.788
51786,41226,5,707,20.994,104.97
51786,41227,2,972,728.91,1457.82
51786,41228,4,952,12.144,48.576
51786,41229,2,865,38.1,76.2
51786,41230,4,864,38.1,152.4
51786,41231,2,945,54.894,109.788
51786,41232,2,883,32.394,64.788
51807,41471,1,722,202.332,202.332
51807,41472,1,913,31.584,31.584
51807,41473,1,718,858.9,858.9
51807,41474,2,838,858.9,1717.8
51807,41475,1,717,858.9,858.9
51828,41956,3,940,48.594,145.782
51828,41957,3,999,323.994,971.982
51828,41958,5,877,4.77,23.85
51828,41959,5,976,1020.594,5102.97
51828,41960,6,716,29.994,179.964
51828,41961,6,883,32.394,194.364
51828,41962,1,796,1466.01,1466.01
51828,41963,4,794,1466.01,5864.04
51828,41964,2,738,202.332,404.664
51828,41965,4,800,672.294,2689.176
51828,41966,4,998,323.994,1295.976
51828,41967,5,708,20.994,104.97
51828,41968,5,858,14.694,73.47
51828,41969,2,798,672.294,1344.588
51828,41970,3,799,672.294,2016.882
51828,41971,3,975,1020.594,3061.782
51828,41972,4,938,24.294,97.176
51828,41973,4,859,14.694,58.776
